,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
IncreaseDecreaseInRegulatoryAssetsAndLiabilities,,,322000000.000,358000000.000,-1729000000.000,292000000.000
InterestExpense,463000000.000,521000000.000,544000000.000,560000000.000,555000000.000,581000000.000
InterestPaidNet,,452000000.000,477000000.000,504000000.000,512000000.000,504000000.000
InvestmentIncomeInterestAndDividend,5000000.000,10000000.000,,,,
LeveragedLeasesIncomeStatementIncomeFromLeveragedLeases,,5000000.000,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,0.000,93000000.000,100000000.000,112000000.000,113000000.000,123000000.000
NetCashProvidedByUsedInFinancingActivities,799000000.000,650000000.000,581000000.000,645000000.000,-588000000.000,95000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,799000000.000,276000000.000,581000000.000,645000000.000,-588000000.000,95000000.000
NetCashProvidedByUsedInInvestingActivities,-4260000000.000,-5283000000.000,-3808000000.000,-3907000000.000,-3892000000.000,-3416000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4260000000.000,-4246000000.000,-3808000000.000,-3907000000.000,-3892000000.000,-3416000000.000
NetCashProvidedByUsedInOperatingActivities,3261000000.000,3334000000.000,3203000000.000,3248000000.000,4509000000.000,3256000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3261000000.000,3971000000.000,3203000000.000,3248000000.000,4509000000.000,3256000000.000
NetIncomeLoss,1085000000.000,-183000000.000,915000000.000,1612000000.000,,
NetIncomeLossAttributableToNoncontrollingInterest,0.000,,,-3000000.000,-16000000.000,-9000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,1503000000.000,879000000.000,1426000000.000,1020000000.000,1311000000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,1502000000.000,880000000.000,1427000000.000,985000000.000,1300000000.000
NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,,,,,1133000000.000,1434000000.000
NotesIssued1,,,,418000000.000,0.000,0.000
OperatingIncomeLoss,2123000000.000,2285000000.000,1715000000.000,2472000000.000,2008000000.000,2092000000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,-2000000.000,,,,
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,,-2000000.000,0.000,0.000,-1000000.000,0.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,-3000000.000,15000000.000,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,-2000000.000,32000000.000,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,-3000000.000,,,,
OtherComprehensiveIncomeLossNetOfTax,,52000000.000,74000000.000,-45000000.000,2000000.000,3000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,1000000.000,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,-2000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,0.000,0.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,0.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,,,,,0.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,55000000.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,37000000.000,,,,
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,,-2000000.000,,,,
OtherComprehensiveIncomeOtherNetOfTax,,,,,,1000000.000
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,4000000.000,-2000000.000,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,-2000000.000,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,-21000000.000,0.000,0.000,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,-15000000.000,0.000,,,
OtherCostAndExpenseOperating,3387000000.000,3904000000.000,3782000000.000,3149000000.000,2990000000.000,2868000000.000
OtherNoncashIncomeExpense,,,-88000000.000,-20000000.000,28000000.000,-20000000.000
OtherNonoperatingExpense,55000000.000,52000000.000,74000000.000,80000000.000,59000000.000,44000000.000
OtherNonoperatingIncome,135000000.000,138000000.000,124000000.000,147000000.000,174000000.000,123000000.000
PaymentsForProceedsFromOtherInvestingActivities,,,56000000.000,-37000000.000,88000000.000,1000000.000
PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,,75000000.000,400000000.000,0.000,325000000.000,125000000.000
PaymentsOfDividendsCommonStock,,424000000.000,440000000.000,463000000.000,544000000.000,626000000.000
PaymentsOfDividendsMinorityInterest,,82000000.000,101000000.000,111000000.000,116000000.000,123000000.000
PaymentsOfFinancingCosts,9000000.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,4122000000.000,4149000000.000,3599000000.000,3906000000.000,4225000000.000,3734000000.000
PaymentsToInvestInDecommissioningFund,2940000000.000,2337000000.000,5951000000.000,10123000000.000,3132000000.000,3033000000.000
ProceedsFromDecommissioningFund,2773000000.000,2122000000.000,5617000000.000,10079000000.000,3506000000.000,3212000000.000
ProceedsFromIssuanceOfLongTermDebt,896000000.000,395000000.000,1973000000.000,494000000.000,1420000000.000,397000000.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,123000000.000,804000000.000,387000000.000,269000000.000,319000000.000,294000000.000
ProceedsFromLifeInsurancePolicies,,,,,,140000000.000
ProceedsFromMinorityShareholders,,,,9000000.000,17000000.000,
ProceedsFromPaymentsForOtherFinancingActivities,,,,-25000000.000,-25000000.000,-113000000.000
ProceedsFromPollutionControlBond,,,,,203000000.000,
ProceedsFromRepaymentsOfShortTermDebt,419000000.000,-264000000.000,32000000.000,1079000000.000,-572000000.000,611000000.000
ProceedsFromSaleOfLeaseReceivables,,108000000.000,,,,
ProceedsFromSaleOfOtherProductiveAssets,,,181000000.000,6000000.000,47000000.000,
ProfitLoss,1144000000.000,-92000000.000,1015000000.000,1721000000.000,1117000000.000,1425000000.000
PublicUtilitiesAllowanceForFundsUsedDuringConstructionAdditions,,,,65000000.000,87000000.000,74000000.000
RepaymentsOfLongTermDebt,14000000.000,6000000.000,1017000000.000,607000000.000,762000000.000,220000000.000
RepaymentsOfPollutionControlBond,,,,,203000000.000,
Revenues,,11862000000.000,12581000000.000,13413000000.000,11524000000.000,11869000000.000
SalesRevenueNet,,11862000000.000,12581000000.000,13413000000.000,11524000000.000,11869000000.000
ShareBasedCompensation,16000000.000,33000000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,68000000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,5.220,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,,294000000.000
StockRedeemedOrCalledDuringPeriodValue,,,,,,125000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,11000000.000,109000000.000,143000000.000,165000000.000,96000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,0.000,0.000,162000000.000,2000000.000,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,33000000.000,19000000.000,65000000.000,54000000.000,36000000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,177000000.000,43000000.000,1000000.000,66000000.000,2000000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,-8000000.000
ValuationAllowancesAndReservesChargedToCostAndExpense,,93200000.000,55300000.000,43800000.000,46900000.000,33600000.000
ValuationAllowancesAndReservesChargedToOtherAccounts,,0.000,0.000,0.000,0.000,0.000
ValuationAllowancesAndReservesDeductions,,46700000.000,111400000.000,41600000.000,47800000.000,33500000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,3000000.000,3000000.000,3000000.000,4000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,330000000.000,329000000.000,329000000.000,329000000.000,330000000.000
WeightedAverageNumberOfSharesOutstandingBasic,,326000000.000,326000000.000,326000000.000,326000000.000,326000000.000
